flippase_id,serotype_id,flippase_long,substrate_long,output_rpm,fold_change,ratio,log2_fold_change,is_cognate,is_gof,flippase_group
28AJ,19A,Cps28AJ,Serotype 19A CPS precursor,0.3,93.0,0.93,-0.10469737866669324,False,False,unclassified
28AJ,19B,Cps28AJ,Serotype 19B CPS precursor,0.0,85.0,0.85,-0.23446525363702297,False,False,unclassified
28AJ,19C,Cps28AJ,Serotype 19C CPS precursor,0.2,80.0,0.8,-0.3219280948873623,False,False,unclassified
28AJ,19F,Cps28AJ,Serotype 19F CPS precursor,0.2,74.0,0.74,-0.4344028241457749,False,False,unclassified
28AJ,20,Cps28AJ,Serotype 20 CPS precursor,0.1,92.0,0.92,-0.12029423371771177,False,False,unclassified
28AJ,21,Cps28AJ,Serotype 21 CPS precursor,0.0,92.0,0.92,-0.12029423371771177,False,False,unclassified
28AJ,22A,Cps28AJ,Serotype 22A CPS precursor,0.1,97.0,0.97,-0.043943347587597055,False,False,unclassified
28AJ,22F,Cps28AJ,Serotype 22F CPS precursor,0.1,91.0,0.91,-0.13606154957602837,False,False,unclassified
28AJ,23A,Cps28AJ,Serotype 23A CPS precursor,0.1,90.0,0.9,-0.15200309344504995,False,False,unclassified
28AJ,23B,Cps28AJ,Serotype 23B CPS precursor,3.8,78.0,0.78,-0.3584539709124763,False,False,unclassified
28AJ,23F,Cps28AJ,Serotype 23F CPS precursor,0.1,94.0,0.94,-0.08926733809708741,False,False,unclassified
28AJ,24A,Cps28AJ,Serotype 24A CPS precursor,0.2,83.0,0.83,-0.2688167584278,False,False,unclassified
28AJ,24B,Cps28AJ,Serotype 24B CPS precursor,0.2,88.0,0.88,-0.18442457113742744,False,False,unclassified
28AJ,24F,Cps28AJ,Serotype 24F CPS precursor,0.0,100.0,1.0,0.0,False,False,unclassified
28AJ,27,Cps28AJ,Serotype 27 CPS precursor,0.1,76.0,0.76,-0.3959286763311392,False,False,unclassified
28AJ,28A,Cps28AJ,Serotype 28A CPS precursor,31.1,92.0,0.92,-0.12029423371771177,True,False,unclassified
28AJ,28F,Cps28AJ,Serotype 28F CPS precursor,21.1,87.0,0.87,-0.2009126939259964,False,False,unclassified
28AJ,29,Cps28AJ,Serotype 29 CPS precursor,0.1,98.0,0.98,-0.029146345659516508,False,False,unclassified
28AJ,31,Cps28AJ,Serotype 31 CPS precursor,0.2,90.0,0.9,-0.15200309344504995,False,False,unclassified
28AJ,32A,Cps28AJ,Serotype 32A CPS precursor,0.0,92.0,0.92,-0.12029423371771177,False,False,unclassified
28AJ,32F,Cps28AJ,Serotype 32F CPS precursor,0.1,86.0,0.86,-0.21759143507262677,False,False,unclassified
28AJ,33A,Cps28AJ,Serotype 33A CPS precursor,0.0,90.0,0.9,-0.15200309344504995,False,False,unclassified
28AJ,33F,Cps28AJ,Serotype 33F CPS precursor,0.0,87.0,0.87,-0.2009126939259964,False,False,unclassified
28AJ,33B,Cps28AJ,Serotype 33B CPS precursor,0.1,95.0,0.95,-0.07400058144377693,False,False,unclassified
28AJ,33C,Cps28AJ,Serotype 33C CPS precursor,0.2,82.0,0.82,-0.2863041851566411,False,False,unclassified
28AJ,33D,Cps28AJ,Serotype 33D CPS precursor,0.0,81.0,0.81,-0.3040061868900999,False,False,unclassified
28AJ,34,Cps28AJ,Serotype 34 CPS precursor,0.1,76.0,0.76,-0.3959286763311392,False,False,unclassified
28AJ,35A,Cps28AJ,Serotype 35A CPS precursor,0.1,124.0,1.24,0.3103401206121505,False,False,unclassified
28AJ,35B,Cps28AJ,Serotype 35B CPS precursor,0.1,74.0,0.74,-0.4344028241457749,False,False,unclassified
28AJ,35C,Cps28AJ,Serotype 35C CPS precursor,0.0,100.0,1.0,0.0,False,False,unclassified
28AJ,36,Cps28AJ,Serotype 36 CPS precursor,0.1,91.0,0.91,-0.13606154957602837,False,False,unclassified
28AJ,39,Cps28AJ,Serotype 39 CPS precursor,0.2,84.0,0.84,-0.25153876699596445,False,False,unclassified
28AJ,40,Cps28AJ,Serotype 40 CPS precursor,0.0,85.0,0.85,-0.23446525363702297,False,False,unclassified
28AJ,41A,Cps28AJ,Serotype 41A CPS precursor,0.0,90.0,0.9,-0.15200309344504995,False,False,unclassified
28AJ,41F,Cps28AJ,Serotype 41F CPS precursor,0.1,95.0,0.95,-0.07400058144377693,False,False,unclassified
28AJ,42,Cps28AJ,Serotype 42 CPS precursor,0.1,93.0,0.93,-0.10469737866669324,False,False,unclassified
28AJ,43,Cps28AJ,Serotype 43 CPS precursor,0.1,94.0,0.94,-0.08926733809708741,False,False,unclassified
28AJ,44,Cps28AJ,Serotype 44 CPS precursor,0.1,92.0,0.92,-0.12029423371771177,False,False,unclassified
28AJ,45,Cps28AJ,Serotype 45 CPS precursor,0.1,85.0,0.85,-0.23446525363702297,False,False,unclassified
28AJ,46,Cps28AJ,Serotype 46 CPS precursor,0.1,89.0,0.89,-0.16812275880832692,False,False,unclassified
28AJ,47A,Cps28AJ,Serotype 47A CPS precursor,0.1,87.0,0.87,-0.2009126939259964,False,False,unclassified
28AJ,47F,Cps28AJ,Serotype 47F CPS precursor,0.1,106.0,1.06,0.08406426478847455,False,False,unclassified
28AJ,48,Cps28AJ,Serotype 48 CPS precursor,0.1,90.0,0.9,-0.15200309344504995,False,False,unclassified
28FJ,1,Cps28FJ,Serotype 1 CPS precursor,0.0,138.0,1.38,0.46466826700344427,False,False,unclassified
28FJ,2,Cps28FJ,Serotype 2 CPS precursor,0.0,124.0,1.24,0.3103401206121505,False,False,unclassified
28FJ,4,Cps28FJ,Serotype 4 CPS precursor,0.4,85.0,0.85,-0.23446525363702297,False,False,unclassified
28FJ,5,Cps28FJ,Serotype 5 CPS precursor,0.1,132.0,1.32,0.4005379295837288,False,False,unclassified
28FJ,6A,Cps28FJ,Serotype 6A CPS precursor,0.2,138.0,1.38,0.46466826700344427,False,False,unclassified
28FJ,6B,Cps28FJ,Serotype 6B CPS precursor,0.1,128.0,1.28,0.35614381022527536,False,False,unclassified
28FJ,6C,Cps28FJ,Serotype 6C CPS precursor,0.1,142.0,1.42,0.5058909297299573,False,False,unclassified
28FJ,6D,Cps28FJ,Serotype 6D CPS precursor,0.0,145.0,1.45,0.5360529002402097,False,False,unclassified
28FJ,7A,Cps28FJ,Serotype 7A CPS precursor,0.1,141.0,1.41,0.49569516262406876,False,False,unclassified
28FJ,7B,Cps28FJ,Serotype 7B CPS precursor,0.1,150.0,1.5,0.5849625007211562,False,False,unclassified
28FJ,7C,Cps28FJ,Serotype 7C CPS precursor,0.1,151.0,1.51,0.5945485495503542,False,False,unclassified
28FJ,7F,Cps28FJ,Serotype 7F CPS precursor,0.1,128.0,1.28,0.35614381022527536,False,False,unclassified
28FJ,8,Cps28FJ,Serotype 8 CPS precursor,0.1,83.0,0.83,-0.2688167584278,False,False,unclassified
28FJ,9N,Cps28FJ,Serotype 9N CPS precursor,0.1,144.0,1.44,0.5260688116675876,False,False,unclassified
28FJ,9V,Cps28FJ,Serotype 9V CPS precursor,0.2,131.0,1.31,0.3895668117627256,False,False,unclassified
28FJ,9A,Cps28FJ,Serotype 9A CPS precursor,0.2,138.0,1.38,0.46466826700344427,False,False,unclassified
28FJ,9L,Cps28FJ,Serotype 9L CPS precursor,0.4,141.0,1.41,0.49569516262406876,False,False,unclassified
28FJ,10A,Cps28FJ,Serotype 10A CPS precursor,0.1,143.0,1.43,0.5160151470036647,False,False,unclassified
28FJ,10C,Cps28FJ,Serotype 10C CPS precursor,0.1,148.0,1.48,0.5655971758542251,False,False,unclassified
28FJ,10F,Cps28FJ,Serotype 10F CPS precursor,0.1,149.0,1.49,0.5753123306874368,False,False,unclassified
28FJ,12A,Cps28FJ,Serotype 12A CPS precursor,0.2,149.0,1.49,0.5753123306874368,False,False,unclassified
28FJ,12B,Cps28FJ,Serotype 12B CPS precursor,0.0,142.0,1.42,0.5058909297299573,False,False,unclassified
28FJ,12F,Cps28FJ,Serotype 12F CPS precursor,0.0,141.0,1.41,0.49569516262406876,False,False,unclassified
28FJ,13,Cps28FJ,Serotype 13 CPS precursor,0.1,149.0,1.49,0.5753123306874368,False,False,unclassified
28FJ,14,Cps28FJ,Serotype 14 CPS precursor,0.4,172.0,1.72,0.7824085649273732,False,False,unclassified
28FJ,15A,Cps28FJ,Serotype 15A CPS precursor,3.8,55.0,0.55,-0.862496476250065,False,False,unclassified
28FJ,15B,Cps28FJ,Serotype 15B CPS precursor,0.1,122.0,1.22,0.28688114778816154,False,False,unclassified
28FJ,15C,Cps28FJ,Serotype 15C CPS precursor,1.3,83.0,0.83,-0.2688167584278,False,False,unclassified
28FJ,15F,Cps28FJ,Serotype 15F CPS precursor,2.6,73.0,0.73,-0.4540316308947075,False,False,unclassified
28FJ,16F,Cps28FJ,Serotype 16F CPS precursor,15.8,122.0,1.22,0.28688114778816154,False,False,unclassified
28FJ,17A,Cps28FJ,Serotype 17A CPS precursor,0.3,140.0,1.4,0.48542682717024166,False,False,unclassified
28FJ,17F,Cps28FJ,Serotype 17F CPS precursor,0.3,171.0,1.71,0.7739963251111731,False,False,unclassified
28FJ,18A,Cps28FJ,Serotype 18A CPS precursor,0.1,118.0,1.18,0.23878685958711648,False,False,unclassified
28FJ,18B,Cps28FJ,Serotype 18B CPS precursor,0.2,77.0,0.77,-0.3770696490798233,False,False,unclassified
28FJ,18C,Cps28FJ,Serotype 18C CPS precursor,0.4,79.0,0.79,-0.3400754415976217,False,False,unclassified
28FJ,18F,Cps28FJ,Serotype 18F CPS precursor,0.0,81.0,0.81,-0.3040061868900999,False,False,unclassified
28FJ,19A,Cps28FJ,Serotype 19A CPS precursor,0.5,124.0,1.24,0.3103401206121505,False,False,unclassified
28FJ,19B,Cps28FJ,Serotype 19B CPS precursor,0.0,132.0,1.32,0.4005379295837288,False,False,unclassified
28FJ,19C,Cps28FJ,Serotype 19C CPS precursor,0.2,149.0,1.49,0.5753123306874368,False,False,unclassified
28FJ,19F,Cps28FJ,Serotype 19F CPS precursor,0.2,81.0,0.81,-0.3040061868900999,False,False,unclassified
28FJ,20,Cps28FJ,Serotype 20 CPS precursor,0.1,139.0,1.39,0.47508488294878265,False,False,unclassified
28FJ,21,Cps28FJ,Serotype 21 CPS precursor,0.0,147.0,1.47,0.5558161550616397,False,False,unclassified
28FJ,22A,Cps28FJ,Serotype 22A CPS precursor,0.0,142.0,1.42,0.5058909297299573,False,False,unclassified
28FJ,22F,Cps28FJ,Serotype 22F CPS precursor,0.1,132.0,1.32,0.4005379295837288,False,False,unclassified
28FJ,23A,Cps28FJ,Serotype 23A CPS precursor,0.2,140.0,1.4,0.48542682717024166,False,False,unclassified
28FJ,23B,Cps28FJ,Serotype 23B CPS precursor,10.1,144.0,1.44,0.5260688116675876,False,False,unclassified
28FJ,23F,Cps28FJ,Serotype 23F CPS precursor,0.1,141.0,1.41,0.49569516262406876,False,False,unclassified
28FJ,24A,Cps28FJ,Serotype 24A CPS precursor,0.3,134.0,1.34,0.4222330006830478,False,False,unclassified
28FJ,24B,Cps28FJ,Serotype 24B CPS precursor,0.1,138.0,1.38,0.46466826700344427,False,False,unclassified
28FJ,24F,Cps28FJ,Serotype 24F CPS precursor,0.0,141.0,1.41,0.49569516262406876,False,False,unclassified
28FJ,27,Cps28FJ,Serotype 27 CPS precursor,0.2,110.0,1.1,0.13750352374993502,False,False,unclassified
28FJ,28A,Cps28FJ,Serotype 28A CPS precursor,18.4,126.0,1.26,0.3334237337251918,False,False,unclassified
28FJ,28F,Cps28FJ,Serotype 28F CPS precursor,17.8,154.0,1.54,0.6229303509201767,True,False,unclassified
28FJ,29,Cps28FJ,Serotype 29 CPS precursor,0.1,153.0,1.53,0.6135316529179271,False,False,unclassified
28FJ,31,Cps28FJ,Serotype 31 CPS precursor,0.1,137.0,1.37,0.45417589318580215,False,False,unclassified
28FJ,32A,Cps28FJ,Serotype 32A CPS precursor,0.1,134.0,1.34,0.4222330006830478,False,False,unclassified
28FJ,32F,Cps28FJ,Serotype 32F CPS precursor,0.1,135.0,1.35,0.43295940727610627,False,False,unclassified
28FJ,33A,Cps28FJ,Serotype 33A CPS precursor,0.1,140.0,1.4,0.48542682717024166,False,False,unclassified
28FJ,33F,Cps28FJ,Serotype 33F CPS precursor,0.0,129.0,1.29,0.36737106564852945,False,False,unclassified
28FJ,33B,Cps28FJ,Serotype 33B CPS precursor,0.0,135.0,1.35,0.43295940727610627,False,False,unclassified
28FJ,33C,Cps28FJ,Serotype 33C CPS precursor,0.2,131.0,1.31,0.3895668117627256,False,False,unclassified
28FJ,33D,Cps28FJ,Serotype 33D CPS precursor,0.1,139.0,1.39,0.47508488294878265,False,False,unclassified
28FJ,34,Cps28FJ,Serotype 34 CPS precursor,0.1,137.0,1.37,0.45417589318580215,False,False,unclassified
28FJ,35A,Cps28FJ,Serotype 35A CPS precursor,0.0,160.0,1.6,0.6780719051126377,False,False,unclassified
28FJ,35B,Cps28FJ,Serotype 35B CPS precursor,0.2,138.0,1.38,0.46466826700344427,False,False,unclassified
28FJ,35C,Cps28FJ,Serotype 35C CPS precursor,0.0,147.0,1.47,0.5558161550616397,False,False,unclassified
28FJ,36,Cps28FJ,Serotype 36 CPS precursor,0.0,146.0,1.46,0.5459683691052925,False,False,unclassified
28FJ,39,Cps28FJ,Serotype 39 CPS precursor,0.1,149.0,1.49,0.5753123306874368,False,False,unclassified
28FJ,40,Cps28FJ,Serotype 40 CPS precursor,0.0,144.0,1.44,0.5260688116675876,False,False,unclassified
28FJ,41A,Cps28FJ,Serotype 41A CPS precursor,0.1,140.0,1.4,0.48542682717024166,False,False,unclassified
28FJ,41F,Cps28FJ,Serotype 41F CPS precursor,0.1,139.0,1.39,0.47508488294878265,False,False,unclassified
28FJ,42,Cps28FJ,Serotype 42 CPS precursor,0.0,143.0,1.43,0.5160151470036647,False,False,unclassified
28FJ,43,Cps28FJ,Serotype 43 CPS precursor,0.1,151.0,1.51,0.5945485495503542,False,False,unclassified
28FJ,44,Cps28FJ,Serotype 44 CPS precursor,0.1,137.0,1.37,0.45417589318580215,False,False,unclassified
28FJ,45,Cps28FJ,Serotype 45 CPS precursor,0.2,140.0,1.4,0.48542682717024166,False,False,unclassified
28FJ,46,Cps28FJ,Serotype 46 CPS precursor,0.1,140.0,1.4,0.48542682717024166,False,False,unclassified
28FJ,47A,Cps28FJ,Serotype 47A CPS precursor,0.1,142.0,1.42,0.5058909297299573,False,False,unclassified
28FJ,47F,Cps28FJ,Serotype 47F CPS precursor,0.1,150.0,1.5,0.5849625007211562,False,False,unclassified
28FJ,48,Cps28FJ,Serotype 48 CPS precursor,0.1,135.0,1.35,0.43295940727610627,False,False,unclassified
29J,1,Cps29J,Serotype 1 CPS precursor,0.1,134.0,1.34,0.4222330006830478,False,False,unclassified
29J,2,Cps29J,Serotype 2 CPS precursor,0.0,133.0,1.33,0.41142624572646497,False,False,unclassified
29J,4,Cps29J,Serotype 4 CPS precursor,0.6,125.0,1.25,0.32192809488736235,False,False,unclassified
29J,5,Cps29J,Serotype 5 CPS precursor,0.4,136.0,1.36,0.44360665147561484,False,False,unclassified
29J,6A,Cps29J,Serotype 6A CPS precursor,0.4,145.0,1.45,0.5360529002402097,False,False,unclassified
29J,6B,Cps29J,Serotype 6B CPS precursor,0.1,137.0,1.37,0.45417589318580215,False,False,unclassified
29J,6C,Cps29J,Serotype 6C CPS precursor,0.1,152.0,1.52,0.6040713236688608,False,False,unclassified
29J,6D,Cps29J,Serotype 6D CPS precursor,0.0,140.0,1.4,0.48542682717024166,False,False,unclassified
29J,7A,Cps29J,Serotype 7A CPS precursor,0.1,142.0,1.42,0.5058909297299573,False,False,unclassified
29J,7B,Cps29J,Serotype 7B CPS precursor,0.1,149.0,1.49,0.5753123306874368,False,False,unclassified
29J,7C,Cps29J,Serotype 7C CPS precursor,0.6,128.0,1.28,0.35614381022527536,False,False,unclassified
29J,7F,Cps29J,Serotype 7F CPS precursor,0.2,125.0,1.25,0.32192809488736235,False,False,unclassified
29J,8,Cps29J,Serotype 8 CPS precursor,1.0,143.0,1.43,0.5160151470036647,False,False,unclassified
29J,9N,Cps29J,Serotype 9N CPS precursor,1.0,128.0,1.28,0.35614381022527536,False,False,unclassified
29J,9V,Cps29J,Serotype 9V CPS precursor,1.2,146.0,1.46,0.5459683691052925,False,False,unclassified
29J,9A,Cps29J,Serotype 9A CPS precursor,1.3,132.0,1.32,0.4005379295837288,False,False,unclassified
29J,9L,Cps29J,Serotype 9L CPS precursor,0.9,132.0,1.32,0.4005379295837288,False,False,unclassified
29J,10A,Cps29J,Serotype 10A CPS precursor,6.5,117.0,1.17,0.22650852980867975,False,False,unclassified
29J,10C,Cps29J,Serotype 10C CPS precursor,5.0,125.0,1.25,0.32192809488736235,False,False,unclassified
29J,10F,Cps29J,Serotype 10F CPS precursor,5.8,136.0,1.36,0.44360665147561484,False,False,unclassified
29J,12A,Cps29J,Serotype 12A CPS precursor,0.2,158.0,1.58,0.6599245584023783,False,False,unclassified
29J,12B,Cps29J,Serotype 12B CPS precursor,0.0,131.0,1.31,0.3895668117627256,False,False,unclassified
29J,12F,Cps29J,Serotype 12F CPS precursor,0.0,127.0,1.27,0.34482849699744117,False,False,unclassified
29J,13,Cps29J,Serotype 13 CPS precursor,2.7,136.0,1.36,0.44360665147561484,False,False,unclassified
29J,14,Cps29J,Serotype 14 CPS precursor,0.2,145.0,1.45,0.5360529002402097,False,False,unclassified
29J,15A,Cps29J,Serotype 15A CPS precursor,0.2,176.0,1.76,0.8155754288625726,False,False,unclassified
29J,15B,Cps29J,Serotype 15B CPS precursor,0.1,120.0,1.2,0.2630344058337938,False,False,unclassified
29J,15C,Cps29J,Serotype 15C CPS precursor,0.1,160.0,1.6,0.6780719051126377,False,False,unclassified
29J,15F,Cps29J,Serotype 15F CPS precursor,0.1,128.0,1.28,0.35614381022527536,False,False,unclassified
29J,16F,Cps29J,Serotype 16F CPS precursor,0.2,153.0,1.53,0.6135316529179271,False,False,unclassified
29J,17A,Cps29J,Serotype 17A CPS precursor,0.3,124.0,1.24,0.3103401206121505,False,False,unclassified
29J,17F,Cps29J,Serotype 17F CPS precursor,0.2,159.0,1.59,0.6690267655096307,False,False,unclassified
29J,18A,Cps29J,Serotype 18A CPS precursor,0.2,142.0,1.42,0.5058909297299573,False,False,unclassified
29J,18B,Cps29J,Serotype 18B CPS precursor,0.9,113.0,1.13,0.17632277264046287,False,False,unclassified
29J,18C,Cps29J,Serotype 18C CPS precursor,1.4,115.0,1.15,0.2016338611696504,False,False,unclassified
29J,18F,Cps29J,Serotype 18F CPS precursor,0.1,115.0,1.15,0.2016338611696504,False,False,unclassified
29J,19A,Cps29J,Serotype 19A CPS precursor,0.4,148.0,1.48,0.5655971758542251,False,False,unclassified
29J,19B,Cps29J,Serotype 19B CPS precursor,0.0,154.0,1.54,0.6229303509201767,False,False,unclassified
29J,19C,Cps29J,Serotype 19C CPS precursor,0.2,146.0,1.46,0.5459683691052925,False,False,unclassified
29J,19F,Cps29J,Serotype 19F CPS precursor,0.2,117.0,1.17,0.22650852980867975,False,False,unclassified
29J,20,Cps29J,Serotype 20 CPS precursor,4.6,138.0,1.38,0.46466826700344427,False,False,unclassified
29J,21,Cps29J,Serotype 21 CPS precursor,3.5,138.0,1.38,0.46466826700344427,False,False,unclassified
29J,22A,Cps29J,Serotype 22A CPS precursor,3.2,141.0,1.41,0.49569516262406876,False,False,unclassified
29J,22F,Cps29J,Serotype 22F CPS precursor,2.5,131.0,1.31,0.3895668117627256,False,False,unclassified
29J,23A,Cps29J,Serotype 23A CPS precursor,0.5,147.0,1.47,0.5558161550616397,False,False,unclassified
29J,23B,Cps29J,Serotype 23B CPS precursor,0.2,127.0,1.27,0.34482849699744117,False,False,unclassified
29J,23F,Cps29J,Serotype 23F CPS precursor,0.3,133.0,1.33,0.41142624572646497,False,False,unclassified
29J,24A,Cps29J,Serotype 24A CPS precursor,0.3,138.0,1.38,0.46466826700344427,False,False,unclassified
29J,24B,Cps29J,Serotype 24B CPS precursor,0.2,133.0,1.33,0.41142624572646497,False,False,unclassified
29J,24F,Cps29J,Serotype 24F CPS precursor,0.1,141.0,1.41,0.49569516262406876,False,False,unclassified
29J,27,Cps29J,Serotype 27 CPS precursor,0.1,132.0,1.32,0.4005379295837288,False,False,unclassified
29J,28A,Cps29J,Serotype 28A CPS precursor,0.1,135.0,1.35,0.43295940727610627,False,False,unclassified
29J,28F,Cps29J,Serotype 28F CPS precursor,0.0,136.0,1.36,0.44360665147561484,False,False,unclassified
29J,29,Cps29J,Serotype 29 CPS precursor,3.3,139.0,1.39,0.47508488294878265,True,False,unclassified
29J,31,Cps29J,Serotype 31 CPS precursor,0.1,146.0,1.46,0.5459683691052925,False,False,unclassified
29J,32A,Cps29J,Serotype 32A CPS precursor,0.0,134.0,1.34,0.4222330006830478,False,False,unclassified
29J,32F,Cps29J,Serotype 32F CPS precursor,0.1,142.0,1.42,0.5058909297299573,False,False,unclassified
29J,33A,Cps29J,Serotype 33A CPS precursor,3.9,144.0,1.44,0.5260688116675876,False,False,unclassified
29J,33F,Cps29J,Serotype 33F CPS precursor,4.0,143.0,1.43,0.5160151470036647,False,False,unclassified
29J,33B,Cps29J,Serotype 33B CPS precursor,3.2,140.0,1.4,0.48542682717024166,False,False,unclassified
29J,33C,Cps29J,Serotype 33C CPS precursor,4.7,131.0,1.31,0.3895668117627256,False,False,unclassified
29J,33D,Cps29J,Serotype 33D CPS precursor,4.5,135.0,1.35,0.43295940727610627,False,False,unclassified
29J,34,Cps29J,Serotype 34 CPS precursor,4.2,127.0,1.27,0.34482849699744117,False,False,unclassified
29J,35A,Cps29J,Serotype 35A CPS precursor,3.4,170.0,1.7,0.765534746362977,False,False,unclassified
29J,35B,Cps29J,Serotype 35B CPS precursor,3.0,127.0,1.27,0.34482849699744117,False,False,unclassified
29J,35C,Cps29J,Serotype 35C CPS precursor,4.1,146.0,1.46,0.5459683691052925,False,False,unclassified
29J,36,Cps29J,Serotype 36 CPS precursor,3.5,136.0,1.36,0.44360665147561484,False,False,unclassified
29J,39,Cps29J,Serotype 39 CPS precursor,4.8,133.0,1.33,0.41142624572646497,False,False,unclassified
29J,40,Cps29J,Serotype 40 CPS precursor,0.1,135.0,1.35,0.43295940727610627,False,False,unclassified
29J,41A,Cps29J,Serotype 41A CPS precursor,0.2,133.0,1.33,0.41142624572646497,False,False,unclassified
29J,41F,Cps29J,Serotype 41F CPS precursor,0.4,137.0,1.37,0.45417589318580215,False,False,unclassified
29J,42,Cps29J,Serotype 42 CPS precursor,4.0,148.0,1.48,0.5655971758542251,False,False,unclassified
29J,43,Cps29J,Serotype 43 CPS precursor,4.1,145.0,1.45,0.5360529002402097,False,False,unclassified
29J,44,Cps29J,Serotype 44 CPS precursor,0.1,137.0,1.37,0.45417589318580215,False,False,unclassified
29J,45,Cps29J,Serotype 45 CPS precursor,0.1,123.0,1.23,0.29865831556451516,False,False,unclassified
29J,46,Cps29J,Serotype 46 CPS precursor,0.1,135.0,1.35,0.43295940727610627,False,False,unclassified
29J,47A,Cps29J,Serotype 47A CPS precursor,0.1,130.0,1.3,0.37851162325372983,False,False,unclassified
29J,47F,Cps29J,Serotype 47F CPS precursor,3.8,149.0,1.49,0.5753123306874368,False,False,unclassified
29J,48,Cps29J,Serotype 48 CPS precursor,0.1,130.0,1.3,0.37851162325372983,False,False,unclassified
31J,1,Cps31J,Serotype 1 CPS precursor,0.1,73.0,0.73,-0.4540316308947075,False,False,strict_named
31J,2,Cps31J,Serotype 2 CPS precursor,0.1,75.0,0.75,-0.4150374992788438,False,False,strict_named
31J,4,Cps31J,Serotype 4 CPS precursor,0.6,80.0,0.8,-0.3219280948873623,False,False,strict_named
31J,5,Cps31J,Serotype 5 CPS precursor,0.1,86.0,0.86,-0.21759143507262677,False,False,strict_named
31J,6A,Cps31J,Serotype 6A CPS precursor,0.4,79.0,0.79,-0.3400754415976217,False,False,strict_named
31J,6B,Cps31J,Serotype 6B CPS precursor,0.1,82.0,0.82,-0.2863041851566411,False,False,strict_named
31J,6C,Cps31J,Serotype 6C CPS precursor,0.1,83.0,0.83,-0.2688167584278,False,False,strict_named
31J,6D,Cps31J,Serotype 6D CPS precursor,0.1,87.0,0.87,-0.2009126939259964,False,False,strict_named
31J,7A,Cps31J,Serotype 7A CPS precursor,0.5,73.0,0.73,-0.4540316308947075,False,False,strict_named
31J,7B,Cps31J,Serotype 7B CPS precursor,0.1,84.0,0.84,-0.25153876699596445,False,False,strict_named
31J,7C,Cps31J,Serotype 7C CPS precursor,0.1,89.0,0.89,-0.16812275880832692,False,False,strict_named
31J,7F,Cps31J,Serotype 7F CPS precursor,0.3,73.0,0.73,-0.4540316308947075,False,False,strict_named
31J,8,Cps31J,Serotype 8 CPS precursor,0.2,82.0,0.82,-0.2863041851566411,False,False,strict_named
31J,9N,Cps31J,Serotype 9N CPS precursor,0.1,74.0,0.74,-0.4344028241457749,False,False,strict_named
31J,9V,Cps31J,Serotype 9V CPS precursor,0.2,85.0,0.85,-0.23446525363702297,False,False,strict_named
31J,9A,Cps31J,Serotype 9A CPS precursor,0.2,87.0,0.87,-0.2009126939259964,False,False,strict_named
31J,9L,Cps31J,Serotype 9L CPS precursor,0.3,77.0,0.77,-0.3770696490798233,False,False,strict_named
31J,10A,Cps31J,Serotype 10A CPS precursor,0.2,85.0,0.85,-0.23446525363702297,False,False,strict_named
31J,10C,Cps31J,Serotype 10C CPS precursor,0.1,76.0,0.76,-0.3959286763311392,False,False,strict_named
31J,10F,Cps31J,Serotype 10F CPS precursor,0.1,87.0,0.87,-0.2009126939259964,False,False,strict_named
31J,12A,Cps31J,Serotype 12A CPS precursor,0.1,75.0,0.75,-0.4150374992788438,False,False,strict_named
31J,12B,Cps31J,Serotype 12B CPS precursor,0.1,92.0,0.92,-0.12029423371771177,False,False,strict_named
31J,12F,Cps31J,Serotype 12F CPS precursor,0.0,76.0,0.76,-0.3959286763311392,False,False,strict_named
31J,13,Cps31J,Serotype 13 CPS precursor,0.1,87.0,0.87,-0.2009126939259964,False,False,strict_named
31J,14,Cps31J,Serotype 14 CPS precursor,0.4,80.0,0.8,-0.3219280948873623,False,False,strict_named
31J,15A,Cps31J,Serotype 15A CPS precursor,0.3,75.0,0.75,-0.4150374992788438,False,False,strict_named
31J,15B,Cps31J,Serotype 15B CPS precursor,0.1,75.0,0.75,-0.4150374992788438,False,False,strict_named
31J,15C,Cps31J,Serotype 15C CPS precursor,0.3,94.0,0.94,-0.08926733809708741,False,False,strict_named
31J,15F,Cps31J,Serotype 15F CPS precursor,0.1,73.0,0.73,-0.4540316308947075,False,False,strict_named
31J,16F,Cps31J,Serotype 16F CPS precursor,0.2,84.0,0.84,-0.25153876699596445,False,False,strict_named
31J,17A,Cps31J,Serotype 17A CPS precursor,0.2,86.0,0.86,-0.21759143507262677,False,False,strict_named
31J,17F,Cps31J,Serotype 17F CPS precursor,0.2,90.0,0.9,-0.15200309344504995,False,False,strict_named
31J,18A,Cps31J,Serotype 18A CPS precursor,0.2,76.0,0.76,-0.3959286763311392,False,False,strict_named
31J,18B,Cps31J,Serotype 18B CPS precursor,0.1,76.0,0.76,-0.3959286763311392,False,False,strict_named
31J,18C,Cps31J,Serotype 18C CPS precursor,0.4,79.0,0.79,-0.3400754415976217,False,False,strict_named
31J,18F,Cps31J,Serotype 18F CPS precursor,0.1,75.0,0.75,-0.4150374992788438,False,False,strict_named
31J,19A,Cps31J,Serotype 19A CPS precursor,0.4,74.0,0.74,-0.4344028241457749,False,False,strict_named
31J,19B,Cps31J,Serotype 19B CPS precursor,0.0,76.0,0.76,-0.3959286763311392,False,False,strict_named
31J,19C,Cps31J,Serotype 19C CPS precursor,0.4,78.0,0.78,-0.3584539709124763,False,False,strict_named
