catnr,compound_name,hgpcr,rlu,z_score,smiles
Prestw-1707,Doxapram_hydrochloride,CHRM3,2626.0,0.2705352468016289,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4
Prestw-1722,Azatadine_maleate,CHRM3,2838.0,0.6186595097572909,CN1CCC(=C2C3=C(C=CC=N3)CCC4=CC=CC=C24)CC1
Prestw-1421,Formoterol_fumarate,CHRM3,2495.0,0.0554207258243094,C[C@@H](CC1=CC=C(C=C1)OC)NC[C@H](C2=CC(=C(C=C2)O)NC=O)O
Prestw-1308,Phentermine_hydrochloride,CHRM3,2635.0,0.2853141070214447,CC(C)(CC1=CC=CC=C1)N
Prestw-1199,Tripelennamine_hydrochloride,CHRM3,2696.5,0.3863029851901863,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2
Prestw-1749,Silodosin,CHRM3,2758.5,0.48811291114891764,C[C@H](CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F
Prestw-1701,Clopidogrel,CHRM3,1429.0,-1.695053162433878,COC(=O)[C@H](C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3
Prestw-1898,Isaxonine,CHRM3,2108.5,-0.579249215837782,CC(C)NC1=NC=CC=N1
Prestw-1721,Avobenzone,CHRM3,3198.0,1.2098139185499246,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC
Prestw-1346,Sumatriptan_succinate,CHRM3,2282.5,-0.2935245849213424,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C
Prestw-751,Terazosin_hydrochloride,CHRM3,3584.0,1.8436628124220262,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC
Prestw-1894,Beclamide,CHRM3,3144.5,1.1219618050210194,C1=CC=C(C=C1)CNC(=O)CCCl
Prestw-2007,Propanidid,CHRM3,2306.5,-0.25411429100183347,CCCOC(=O)CC1=CC(=C(C=C1)OCC(=O)N(CC)CC)OC
Prestw-1043,Penbutolol_sulfate,CHRM3,1926.0,-0.8789316591840477,CC(C)(C)NC[C@@H](COC1=CC=CC=C1C2CCCC2)O
Prestw-1516,Levalbuterol_hydrochloride,CHRM3,3109.5,1.0644884597217354,CC(C)(C)NC[C@@H](C1=CC(=C(C=C1)O)CO)O
Prestw-1102,Fexofenadine_hydrochloride,CHRM3,2958.5,0.8165320271448252,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O
Prestw-1262,Carvedilol,CHRM3,2609.5,0.2434406697319665,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O
Prestw-1258,Candesartan,CHRM3,3408.0,1.5546539903456276,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O
Prestw-1244,Bosentan,CHRM3,2357.5,-0.17036741642287706,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC
Prestw-1761,Rizatriptan_benzoate,CHRM3,2312.0,-0.24508276531194603,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3
Prestw-1189,Montelukast,CHRM3,1791.0,-1.1006145624812853,CC(C)(C1=CC=CC=C1CC[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O
Prestw-1472,Hexachlorophene,CHRM3,587.0,-3.077697640776649,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl
Prestw-90,Pindolol,CHRM3,2553.5,0.15148331725311237,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O
Prestw-248,Clonidine_hydrochloride,CHRM3,2415.0,-0.07594692057405363,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
Prestw-888,Promethazine_hydrochloride,CHRM3,4018.0,2.5563322941331457,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C
Prestw-340,Domperidone,CHRM3,3270.0,1.3280448003084513,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O
Prestw-250,Alprenolol_hydrochloride,CHRM3,2754.0,0.48072348103900975,CC(C)NCC(COC1=CC=CC=C1CC=C)O
Prestw-1137,Esmolol_hydrochloride,CHRM3,2715.5,0.41750280120979755,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O
Prestw-801,Carbinoxamine_maleate_salt,CHRM3,2328.0,-0.21880923603227342,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
Prestw-5,Atracurium_besylate,CHRM3,2231.5,-0.37727145950029883,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C
Prestw-85,Baclofen,CHRM3,2913.5,0.7426377260457461,C1=CC(=CC=C1C(CC(=O)O)CN)Cl
Prestw-966,Sotalol_hydrochloride,CHRM3,3172.0,1.1671194334704567,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O
Prestw-807,Chloropyramine_hydrochloride,CHRM3,2130.5,-0.5431231130782321,CN(C)CCN(CC1=CC=C(C=C1)Cl)C2=CC=CC=N2
Prestw-88,Amidopyrine,CHRM3,2408.0,-0.0874415896339104,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C
Prestw-332,Practolol,CHRM3,2654.0,0.3165139230410559,CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O
Prestw-1317,Pranlukast,CHRM3,1570.0,-1.463517685656763,C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5
Prestw-981,Nitrocaramiphen_hydrochloride,CHRM3,2051.0,-0.6736697116866054,CCN(CC)CCOC(=O)C1(CCCC1)C2=CC=C(C=C2)[N+](=O)[O-]
Prestw-1299,Lapatinib,CHRM3,3152.0,1.1342775218708658,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
Prestw-733,Metoprolol-(+)-tartrate_salt,CHRM3,2615.5,0.2532932432118437,[2H]C([2H])([2H])C([2H])(C([2H])([2H])[2H])NCC(COC1=CC=C(C=C1)CCOC)O
Prestw-174,Alverine_citrate_salt,CHRM3,2537.5,0.12520978797343976,CCN(CCCC1=CC=CC=C1)CCCC2=CC=CC=C2
Prestw-1057,Oxprenolol_hydrochloride,CHRM3,2064.0,-0.6523224691468714,CC(C)NCC(COC1=CC=CC=C1OCC=C)O
Prestw-338,N6-methyladenosine,CHRM3,2572.0,0.18186208548273383,CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
Prestw-818,Nadolol,CHRM3,2442.0,-0.03161033991460611,CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O
Prestw-749,Isoetharine_mesylate_salt,CHRM3,2243.5,-0.3575663125405444,CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C
Prestw-430,Cisapride,CHRM3,1935.0,-0.8641527989642318,CO[C@H]1CN(CC[C@H]1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F
Prestw-510,Cyclizine_hydrochloride,CHRM3,2475.5,0.023399862014708415,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3
Prestw-262,Triprolidine_hydrochloride,CHRM3,2646.0,0.30337715840121965,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3
Prestw-905,Urapidil_hydrochloride,CHRM3,2620.5,0.2615037211117414,CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC
Prestw-26,Cimetidine,CHRM3,2726.0,0.43474480479958266,CC1=C(N=CN1)CSCCNC(=NC)NC#N
Prestw-27,Doxylamine_succinate,CHRM3,3006.0,0.8945315671938533,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C
Prestw-342,Methapyrilene_hydrochloride,CHRM3,2675.0,0.35099793022062625,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2
Prestw-103,Cyproheptadine_hydrochloride,CHRM3,2174.5,-0.4708709075591325,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1
Prestw-503,Cetirizine_dihydrochloride,CHRM3,1988.0,-0.7771217332253163,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
Prestw-1063,Naftifine_hydrochloride,CHRM3,4635.5,3.57032631477051,CN(C/C=C/C1=CC=CC=C1)CC2=CC=CC3=CC=CC=C32
Prestw-104,Famotidine,CHRM3,2161.0,-0.49303919788885625,C1=C(N=C(S1)N=C(N)N)CSCC/C(=N/S(=O)(=O)N)/N
Prestw-265,Dimenhydrinate,CHRM3,2437.0,-0.03982081781450379,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
Prestw-345,Clenbuterol_hydrochloride,CHRM3,2290.5,-0.2803878202815061,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O
Prestw-505,Metaproterenol_sulfate,CHRM3,2306.0,-0.2549353387918233,CC(C)NCC(C1=CC(=CC(=C1)O)O)O
Prestw-1600,Aprepitant,CHRM3,1228.0,-2.0251143740097652,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@@H]2[C@@H](N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F
Prestw-998,Zuclopenthixol_dihydrochloride,CHRM3,1159.0,-2.1384189690283533,C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
Prestw-209,Metoclopramide_monohydrochloride,CHRM3,2424.5,-0.06034701256424802,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl
Prestw-289,Pyrilamine_maleate,CHRM3,2484.0,0.037357674444534486,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2
Prestw-1132,Celiprolol_hydrochloride,CHRM3,2545.5,0.13834655261327608,CCN(CC)C(=O)NC1=CC(=C(C=C1)OCC(CNC(C)(C)C)O)C(=O)C
Prestw-191,Midodrine_hydrochloride,CHRM3,2215.0,-0.40436603656996123,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O
Prestw-1770,Perospirone_hydrochloride,CHRM3,2364.5,-0.1588727473630203,C1CC[C@H]2[C@@H](C1)C(=O)N(C2=O)CCCCN3CCN(CC3)C4=NSC5=CC=CC=C54
Prestw-1231,Asenapine_maleate,CHRM3,2376.0,-0.1399886481932556,CN1C[C@H]2[C@H](C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24
Prestw-1075,(R)_Propranolol_hydrochloride,CHRM3,2401.5,-0.0981152109037774,CC(C)NC[C@H](COC1=CC=CC2=CC=CC=C21)O
Prestw-117,Chlorpheniramine_maleate,CHRM3,2326.0,-0.22209342719223252,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
Prestw-277,Labetalol_hydrochloride,CHRM3,2382.5,-0.12931502692338862,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O
Prestw-198,Salbutamol,CHRM3,2331.0,-0.2138829492923348,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
Prestw-290,Sulfinpyrazone,CHRM3,2328.0,-0.21880923603227342,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4
Prestw-47,Ticlopidine_hydrochloride,CHRM3,1777.5,-1.122782852811009,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl
Prestw-287,Oxybutynin_chloride,CHRM3,858.0,-2.632689738602194,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O
Prestw-59,Pheniramine_maleate,CHRM3,2538.5,0.1268518835534193,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2
Prestw-201,Ranitidine_hydrochloride,CHRM3,2772.5,0.5111022492686312,CN/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C
Prestw-361,Bambuterol_hydrochloride,CHRM3,2195.5,-0.4363869003795622,CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O
Prestw-1081,(S)-(-)-Propranolol_hydrochloride,CHRM3,1786.0,-1.108825040381183,CC(C)NC[C@@H](COC1=CC=CC2=CC=CC=C21)O
Prestw-1471,Amfepramone_hydrochloride,CHRM3,2478.0,0.02750510096465726,CCN(CC)C(C)C(=O)C1=CC=CC=C1
Prestw-282,Fenoterol_hydrobromide,CHRM3,2288.5,-0.2836720114414652,CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O
Prestw-842,Trimeprazine_tartrate,CHRM3,1954.0,-0.8329529829446206,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C
Prestw-1364,Zafirlukast,CHRM3,1883.0,-0.9495417691231678,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC
Prestw-446,Carteolol_hydrochloride,CHRM3,2533.5,0.11864140565352162,CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O
Prestw-371,Ketotifen_fumarate,CHRM3,2533.5,0.11864140565352162,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1
Prestw-138,Terfenadine,CHRM3,1331.5,-1.855157481481883,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O
Prestw-458,Melatonin,CHRM3,2214.0,-0.40600813214994075,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC
Prestw-69,Acebutolol_hydrochloride,CHRM3,2518.5,0.09400997195382854,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C
Prestw-1161,Stanozolol,CHRM3,714.5,-2.868330454329258,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=C(C4)NN=C5)C
Prestw-2062,Cresopirine,CHRM3,2144.0,-0.5209548227485085,CC1=C(C(=CC=C1)C(=O)O)OC(=O)C
Prestw-455,"Mebhydroline_1,5-naphtalenedisulfonate",CHRM3,2257.5,-0.33457697442083084,CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4
Prestw-2064,Rufinamide,CHRM3,1909.0,-0.9068472840436999,C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F
Prestw-136,Astemizole,CHRM3,1555.5,-1.4873280715664665,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
Prestw-953,"(S,-)_Atenolol",CHRM3,1870.5,-0.970067963872912,CC(C)NC[C@@H](COC1=CC=C(C=C1)CC(=O)N)O
Prestw-1016,Moxonidine,CHRM3,2269.5,-0.3148718274610764,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC
Prestw-457,Meclozine_dihydrochloride,CHRM3,1960.0,-0.8231004094647434,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl
Prestw-150,Dihydroergotamine_tartrate,CHRM3,2001.5,-0.7549534428955925,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C
Prestw-707,Diphenylpyraline_hydrochloride,CHRM3,2441.0,-0.03325243549458564,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3
Prestw-947,Prazosin_hydrochloride,CHRM3,3168.5,1.1613720989405283,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC
Prestw-948,Timolol_maleate_salt,CHRM3,2320.5,-0.23112495288211996,CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O
Prestw-1506,Mizolastine,CHRM3,2000.0,-0.7574165862655619,CN(C1CCN(CC1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F)C5=NC=CC(=O)N5
Prestw-861,Gabapentin,CHRM3,2015.5,-0.731964104775879,C1CCC(CC1)(CC(=O)O)CN
Prestw-382,Betaxolol_hydrochloride,CHRM3,2344.5,-0.19171465896261106,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O
Prestw-64,Chlorpromazine_hydrochloride,CHRM3,1512.0,-1.5587592292955763,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
Prestw-65,Diphenhydramine_hydrochloride,CHRM3,2800.0,0.5562598777180685,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
Prestw-945,Salmeterol,CHRM3,2983.5,0.8575844166443137,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O
Prestw-306,Clemastine_fumarate,CHRM3,885.5,-2.587532110152757,C[C@@](C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCC[C@H]3CCCN3C
Prestw-706,Chlorcyclizine_hydrochloride,CHRM3,1990.0,-0.7738375420653573,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
Prestw-240,Proglumide,CHRM3,2718.0,0.42160804015974634,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1
Prestw-1040,Pyrvinium_pamoate,CHRM3,2782.0,0.5267021572784368,CC1=CC(=C(N1C2=CC=CC=C2)C)/C=C/C3=[N+](C4=C(C=C(C=C4)N(C)C)C=C3)C
Prestw-391,Terbutaline_hemisulfate,CHRM3,2538.5,0.1268518835534193,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O
Prestw-536,"(R,+)_Atenolol",CHRM3,2662.0,0.32965068768089223,CC(C)NC[C@H](COC1=CC=C(C=C1)CC(=O)N)O
Prestw-475,Brompheniramine_maleate,CHRM3,2553.5,0.15148331725311237,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2
Prestw-1735,Valsartan,CHRM3,2584.0,0.20156723244248828,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O
Prestw-1144,Mirtazapine,CHRM3,3418.5,1.5718959939354127,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4
Prestw-1922,Carazolol,CHRM3,2754.5,0.4815445288289995,CC(C)NCC(COC1=CC=CC2=C1C3=CC=CC=C3N2)O
Prestw-886,Clioquinol,CHRM3,1362.0,-1.805073566292507,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1
Prestw-812,Cromolyn_disodium_salt,CHRM3,2684.5,0.36659783823043185,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-]
Prestw-333,Zidovudine,CHRM3,3027.0,0.9290155743734236,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
Prestw-173,Tranylcypromine_hydrochloride,CHRM3,3225.0,1.2541504992093722,C1[C@H]([C@@H]1N)C2=CC=CC=C2
Prestw-1718,Amlexanox,CHRM3,2265.0,-0.32226125757098434,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N
Prestw-1403,Entacapone,CHRM3,1983.0,-0.785332211125214,CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N
Prestw-330,Bisoprolol_hemifumarate,CHRM3,2432.5,-0.04721024792441172,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O
Prestw-1839,Pomalidomide,CHRM3,2554.5,0.15312541283309192,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N
Prestw-322,Alfuzosin_hydrochloride,CHRM3,3313.0,1.3986549102475714,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC
Prestw-1777,Trimebutine,CHRM3,1819.5,-1.0538148384518684,CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C
Prestw-2102,Flupentixol_dihydrochloride_cis-(Z),CHRM3,955.5,-2.472585419554189,C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO
Prestw-1993,Anisotropine_Methylbromide,CHRM3,3173.5,1.169582576840426,CCCC(CCC)C(=O)OC1C[C@H]2CC[C@@H](C1)[N+]2(C)C
Prestw-494,Propylthiouracil,CHRM3,2407.5,-0.08826263742390017,CCCC1=CC(=O)NC(=S)N1
Prestw-1314,Pioglitazone,CHRM3,3511.0,1.72378983508352,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
Prestw-1483,Fludarabine,CHRM3,2723.5,0.4306395658496338,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)F)N
Prestw-1970,Suplatast_Tosylate,CHRM3,2335.5,-0.2064935191824269,CCOCC(COC1=CC=C(C=C1)NC(=O)CC[S+](C)C)O
Prestw-335,Zaprinast,CHRM3,2910.5,0.7377114393058074,CCCOC1=CC=CC=C1C2=NC3=NNN=C3C(=O)N2
Prestw-255,Niflumic_acid,CHRM3,3036.0,0.9437944345932394,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F
Prestw-1732,Tolcapone,CHRM3,3191.5,1.1991402972800576,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-]
Prestw-499,Propafenone_hydrochloride,CHRM3,2326.0,-0.22209342719223252,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O
Prestw-1997,Bunazosin_hydrochloride,CHRM3,2618.0,0.25739848216179256,CCCC(=O)N1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC
Prestw-1998,Chlorpromazine_Sulfoxide,CHRM3,2361.0,-0.1646200818929487,CN(C)CCCN1C2=CC=CC=C2S(=O)C3=C1C=C(C=C3)Cl
Prestw-1256,Caffeine,CHRM3,2681.0,0.3608505037005035,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
Prestw-341,Furosemide,CHRM3,3362.5,1.4799386414565585,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
Prestw-270,Fendiline_hydrochloride,CHRM3,1121.5,-2.199997553277586,CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3
Prestw-840,Ethopropazine_hydrochloride,CHRM3,2995.0,0.8764685158140784,CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31
Prestw-2067,Cyclofenil,CHRM3,3283.5,1.350213090638175,CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C
Prestw-440,Epiandrosterone,CHRM3,958.0,-2.4684801806042405,C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O
Prestw-584,Yohimbine_hydrochloride,CHRM3,2723.0,0.42981851805964405,COC(=O)[C@H]1[C@H](CC[C@@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O
Prestw-1432,Loratadine,CHRM3,537.0,-3.159802419775626,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1
Prestw-2075,Ticagrelor,CHRM3,2535.0,0.12110454902349092,CCCSC1=NC(=C2C(=N1)N(N=N2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4C5=CC(=C(C=C5)F)F
Prestw-1068,Thiethylperazine_maleate,CHRM3,1302.0,-1.9035993010912793,CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN4CCN(CC4)C)C=C1
Prestw-511,Fluoxetine_hydrochloride,CHRM3,1546.5,-1.5021069317862823,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prestw-671,Dydrogesterone,CHRM3,1363.0,-1.8034314707125276,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2C=CC4=CC(=O)CC[C@@]34C)C
Prestw-118,Nalbuphine_hydrochloride,CHRM3,2629.5,0.27628258133155725,C1CC(C1)CN2CC[C@]34[C@@H]5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O
Prestw-999,Proguanil_hydrochloride,CHRM3,2447.5,-0.022578814224718646,CC(C)N=C(N)/N=C(\N)/NC1=CC=C(C=C1)Cl
Prestw-1274,Emedastine_difumarate,CHRM3,1979.0,-0.7919005934451322,CCOCCN1C(=NC2=CC=CC=C12)N3CCN(CCC3)C
Prestw-1307,Olopatadine_hydrochloride,CHRM3,2569.0,0.17693579874279522,CN(C)CC/C=C\1/C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O
Prestw-1865,Flopropione,CHRM3,3272.5,1.3321500392584003,CCC(=O)C1=C(C=C(C=C1O)O)O
Prestw-441,Estradiol-17_beta,CHRM3,1614.5,-1.3904444323476737,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O
Prestw-1853,Efaroxan_hydrochloride,CHRM3,2339.5,-0.19992513686250873,CCC1(CC2=CC=CC=C2O1)C3=NCCN3
Prestw-2081,Prasugrel,CHRM3,741.0,-2.8248149214598,CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4
Prestw-1974,Prifinium_Bromide,CHRM3,2331.5,-0.21306190150234505,CC[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)C1C)CC
Prestw-2082,Ramosetron_hydrochloride,CHRM3,2691.5,0.3780925072902886,CN1C=C(C2=CC=CC=C21)C(=O)[C@@H]3CCC4=C(C3)NC=N4
Prestw-272,Indomethacin,CHRM3,2294.5,-0.273819437961588,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O
Prestw-2083,Seratrodast,CHRM3,988.0,-2.4192173132048542,CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)C2=CC=CC=C2)C
Prestw-1497,Ambrisentan,CHRM3,2426.5,-0.05706282140428894,CC1=CC(=NC(=N1)O[C@H](C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C
Prestw-2085,Sarpogrelate_hydrochloride,CHRM3,2407.0,-0.08908368521388993,CN(C)CC(COC1=CC=CC=C1CCC2=CC(=CC=C2)OC)OC(=O)CCC(=O)O
Prestw-1182,Tizanidine_hydrochloride,CHRM3,2461.0,-0.0004105238949948845,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl
