lipid_id,head,amino_acid,tail,amino_acid_full,aa_proteinogenic,head_description,log2_luc_pred,log2_luc_paper,log2_is_paper_verified,below_heatmap_floor,R,G,B,size_px,darkness
CHNva-1,CH,Nva,1,norvaline,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,207.00651004811775,192.99405604302294,216.29068780073592,3533,29.56614583333331
CHNva-2,CH,Nva,2,norvaline,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.569832192625167,,0,1,212.34221146085554,190.71401668011836,217.03497444175412,3717,30.249166666666667
CHNva-3,CH,Nva,3,norvaline,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,171.27363972530375,208.37929212889594,209.33122028526148,1893,19.974895833333335
CHNva-4,CH,Nva,4,norvaline,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,183.17729083665338,203.0159362549801,211.16972111553784,2510,24.305312500000014
CHNva-5,CH,Nva,5,norvaline,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,165.7569536423841,210.06556291390729,209.1980132450331,1510,17.080937500000005
CHNva-6,CH,Nva,6,norvaline,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,178.73181419807187,204.94390885188432,210.31419807186677,2282,22.836874999999992
CHNva-7,CH,Nva,7,norvaline,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,197.30182633771227,197.30182633771227,213.97564883050305,3121,27.566927083333326
CHNva-8,CH,Nva,8,norvaline,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,166.67321089297025,210.12792906903104,209.2761241291957,1579,17.4921875
CHNva-9,CH,Nva,9,norvaline,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,191.5095652173913,200.59582608695652,212.48521739130436,2875,26.187187499999993
CHNva-10,CH,Nva,10,norvaline,0,"cyclic head (cyclohexyl- isocyanide, rigid)",10.324823436600813,,0,0,198.02961175696424,161.49681947795568,194.39635885062515,4559,51.8034375
CHNva-11,CH,Nva,11,norvaline,0,"cyclic head (cyclohexyl- isocyanide, rigid)",6.324298446783644,,0,0,210.7340950402493,187.41080238898988,214.43702934302777,3851,32.63364583333336
CHNva-12,CH,Nva,12,norvaline,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,172.24856096284668,207.58817373103088,210.30664573521716,1911,20.01390624999999
CHNva-13,CH,Nva,13,norvaline,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,176.6984054669704,206.276993166287,210.6624145785877,2195,22.06536458333332
CHNva-14,CH,Nva,14,norvaline,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,172.33037114479873,207.60690015682175,210.2456874019864,1913,20.001770833333353
CHNva-15,CH,Nva,15,norvaline,0,"cyclic head (cyclohexyl- isocyanide, rigid)",6.76056001704951,,0,0,209.946283095723,185.75330957230142,212.71206720977597,3928,33.99291666666667
CHNva-16,CH,Nva,16,norvaline,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,205.22433679354094,194.00230680507497,215.43886966551327,3468,29.38223958333336
CHOrn-1,CH,Orn,1,ornithine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,165.42903225806452,216.34354838709677,211.73225806451612,620,9.020833333333371
CHOrn-2,CH,Orn,2,ornithine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,186.96941439761284,201.66318537859007,211.64751958224542,2681,25.314739583333363
CHOrn-3,CH,Orn,3,ornithine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,183.0035799522673,202.90811455847256,211.02744630071598,2514,24.31020833333332
CHOrn-4,CH,Orn,4,ornithine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,172.30202387130254,207.67462376751428,210.30098598858328,1927,20.14796874999999
CHOrn-5,CH,Orn,5,ornithine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,168.2504461629982,210.10113027959548,210.10113027959548,1681,18.191093749999993
CHOrn-6,CH,Orn,6,ornithine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,168.24277108433736,209.9710843373494,209.16144578313254,1660,18.101927083333322
CHOrn-7,CH,Orn,7,ornithine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,186.05566002256487,201.60210605490786,211.64723580293344,2659,25.248802083333345
CHOrn-8,CH,Orn,8,ornithine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,198.319209039548,197.42529817953547,214.04394224733207,3186,27.94083333333336
CHOrn-9,CH,Orn,9,ornithine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,169.97502774694783,208.7219755826859,209.57824639289677,1802,19.26744791666667
CHOrn-10,CH,Orn,10,ornithine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",14.034540248042472,,0,0,181.2138063279003,128.7175455417066,170.36433365292424,5215,78.37572916666664
CHOrn-11,CH,Orn,11,ornithine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,192.92456676860346,199.4026503567788,213.17023445463812,2943,26.70531249999999
CHOrn-12,CH,Orn,12,ornithine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",9.290901281570104,,0,0,202.5605575868373,169.6398537477148,200.70475319926874,4376,45.50505208333331
CHOrn-13,CH,Orn,13,ornithine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",10.491167069704172,,0,0,198.26323817825235,161.06428415776858,194.65090433645673,4589,51.90052083333336
CHOrn-14,CH,Orn,14,ornithine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,183.78092986603625,202.84672970843184,211.86052009456264,2538,24.33125000000001
CHOrn-15,CH,Orn,15,ornithine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",16.104629191306422,15.8744291,1,0,165.91844416562108,100.16060225846925,149.47445778813406,5579,102.24437499999999
CHOrn-16,CH,Orn,16,ornithine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",7.307155717780539,,0,0,208.19378881987578,181.29217391304348,210.02683229813664,4025,36.67411458333336
CHPen-1,CH,Pen,1,penicillamine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,179.55042735042736,204.77179487179487,211.11495726495727,2340,23.141822916666655
CHPen-2,CH,Pen,2,penicillamine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,195.5196463654224,198.25638506876228,213.9106090373281,3054,27.24817708333336
CHPen-3,CH,Pen,3,penicillamine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",14.650989145430835,14.9960762,1,0,174.60586135637797,117.34303963930114,161.89009956791284,5323,87.25109375
CHPen-4,CH,Pen,4,penicillamine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",9.319516379967414,,0,0,201.50855968956859,168.48710340104998,199.6530472494864,4381,46.35041666666663
CHPen-5,CH,Pen,5,penicillamine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",10.570357838726501,,0,0,197.17579313342026,158.94024337244676,192.62603215993047,4602,53.43770833333332
CHPen-6,CH,Pen,6,penicillamine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.626115688329172,,0,1,211.47156652360516,190.8012339055794,217.08825107296138,3728,30.481614583333368
CHPen-7,CH,Pen,7,penicillamine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",8.514628827243449,,0,0,204.92142520056632,174.57102406795659,204.03421425200565,4238,41.92656249999999
CHPen-8,CH,Pen,8,penicillamine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,207.89893617021278,192.84182530795073,216.28471444568868,3572,29.720729166666644
CHPen-9,CH,Pen,9,penicillamine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,183.9611916895335,202.92434339474715,211.96785574284596,2551,24.42552083333331
CHPen-10,CH,Pen,10,penicillamine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,185.11744452945678,203.19931140015302,212.15110941086456,2614,24.675104166666642
CHPen-11,CH,Pen,11,penicillamine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,184.07870007830854,203.06303837118247,212.03523884103367,2554,24.420885416666636
CHPen-12,CH,Pen,12,penicillamine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,175.76103286384978,206.2018779342723,210.6380281690141,2130,21.650781249999994
CHPen-13,CH,Pen,13,penicillamine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,183.02866242038218,202.92874203821657,211.0453821656051,2512,24.331145833333352
CHPen-14,CH,Pen,14,penicillamine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,177.5107047279215,205.24977698483497,210.59545049063337,2242,22.470885416666675
CHPen-15,CH,Pen,15,penicillamine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,194.61100066269051,198.27899271040425,213.1272365805169,3018,27.128958333333316
CHPen-16,CH,Pen,16,penicillamine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,173.57128858402743,207.23468887800098,209.9235668789809,2041,21.014999999999986
CHPhe-1,CH,Phe,1,phenylalanine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,193.7625875291764,198.41213737912636,213.1013671223741,2999,27.13234374999999
CHPhe-2,CH,Phe,2,phenylalanine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,206.9160067873303,192.91657239819006,216.26866515837105,3536,29.60708333333332
CHPhe-3,CH,Phe,3,phenylalanine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,166.216955941255,211.15220293724965,209.4192256341789,1498,16.74864583333337
CHPhe-4,CH,Phe,4,phenylalanine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,170.43864519711272,209.0011104941699,209.87118267629094,1801,19.131666666666632
CHPhe-5,CH,Phe,5,phenylalanine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,184.10656704679513,203.01769563507668,212.05072748721983,2543,24.33765625000001
CHPhe-6,CH,Phe,6,phenylalanine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,179.552757273122,204.86409031697787,211.1710811984368,2303,22.821822916666633
CHPhe-7,CH,Phe,7,phenylalanine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,208.7155196433547,192.82418500975203,216.20395653385344,3589,29.722604166666656
CHPhe-8,CH,Phe,8,phenylalanine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,192.11160714285714,199.47767857142858,213.25721153846155,2912,26.531041666666653
CHPhe-9,CH,Phe,9,phenylalanine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",12.089521803379291,,0,0,192.25025662081708,148.87517963457196,185.01560254567852,4871,61.94901041666668
CHPhe-10,CH,Phe,10,phenylalanine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",11.513930646581887,,0,0,193.9545073375262,153.27777777777777,188.56058700209644,4770,58.453854166666645
CHPhe-11,CH,Phe,11,phenylalanine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",7.87114986631433,,0,0,206.59248484848484,177.88436363636364,207.52,4125,39.03052083333333
CHPhe-12,CH,Phe,12,phenylalanine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,200.67072799268962,195.98568382576912,214.54614681693573,3283,28.506822916666692
CHPhe-13,CH,Phe,13,phenylalanine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,207.79561428169805,192.79448973854372,216.23952769187517,3557,29.621822916666673
CHPhe-14,CH,Phe,14,phenylalanine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,182.94640682095007,203.81688997157937,210.99187982135606,2463,23.894895833333322
CHPhe-15,CH,Phe,15,phenylalanine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",7.888171174868969,,0,0,206.59786821705427,177.95033914728683,207.4956395348837,4128,39.00984374999999
CHPhe-16,CH,Phe,16,phenylalanine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",9.760703658477972,,0,0,199.62413097106975,164.89908051132542,196.9143305673918,4459,49.04078125000001
CHSem-1,CH,Sem,1,selenomethionine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,201.65666666666667,196.05060606060607,214.64666666666668,3300,28.40208333333331
CHSem-2,CH,Sem,2,selenomethionine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,186.83691959229898,201.50660626651566,211.53491883729708,2649,25.135156249999994
CHSem-3,CH,Sem,3,selenomethionine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,172.14805057955743,207.5626975763962,210.22708113804003,1898,19.942812500000002
CHSem-4,CH,Sem,4,selenomethionine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,170.8198489751888,208.71898597626753,209.5604099244876,1854,19.626875000000013
CHSem-5,CH,Sem,5,selenomethionine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,171.024154589372,208.76596886741814,209.64895330112722,1863,19.66624999999999
CHSem-6,CH,Sem,6,selenomethionine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,206.96435643564357,192.95502121640735,216.2766619519095,3535,29.588750000000005
CHSem-7,CH,Sem,7,selenomethionine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,199.1336233685519,196.34711000621505,214.79397141081418,3218,28.09213541666668
CHSem-8,CH,Sem,8,selenomethionine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,172.20580611715914,207.54484188698808,210.22757905650596,1929,20.204375
CHSem-9,CH,Sem,9,selenomethionine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",9.82699394081244,,0,0,200.84298814582868,166.24535898009393,198.1131737866249,4471,48.08250000000001
CHSem-10,CH,Sem,10,selenomethionine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",16.738396217287,16.4612716,1,0,158.929889298893,88.98031980319803,141.42224565102794,5691,111.96302083333333
CHSem-11,CH,Sem,11,selenomethionine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,200.67166004280037,196.0073372057475,214.57749923570773,3271,28.40755208333337
CHSem-12,CH,Sem,12,selenomethionine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,202.61164179104478,195.13343283582088,214.6220895522388,3350,28.76088541666664
CHSem-13,CH,Sem,13,selenomethionine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,191.22876044568244,199.4307103064067,213.22945682451254,2872,26.403541666666683
CHSem-14,CH,Sem,14,selenomethionine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,170.6036816459123,208.59880887926366,209.48402815376286,1847,19.622760416666637
CHSem-15,CH,Sem,15,selenomethionine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",9.721017943595147,,0,0,200.6808176100629,165.98247978436657,197.9472147349506,4452,48.11671874999999
CHSem-16,CH,Sem,16,selenomethionine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",9.246252335577974,,0,0,202.43589743589743,169.4878663003663,200.5904304029304,4368,45.49458333333331
CHSer-1,CH,Ser,1,serine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",8.627030761759553,,0,0,201.958891237961,168.65045806906272,200.08809020436928,4257,44.676979166666655
CHSer-2,CH,Ser,2,serine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,175.36337760910817,206.4089184060721,209.94686907020872,2108,21.588281249999994
CHSer-3,CH,Ser,3,serine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,186.95175766641736,201.56694091249065,211.57890800299177,2674,25.390416666666653
CHSer-4,CH,Ser,4,serine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,182.14908350305498,203.9857433808554,211.1808553971487,2455,23.870937499999997
CHSer-5,CH,Ser,5,serine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,196.21987658330627,198.07957128937966,213.8372848327379,3079,27.410468750000007
CHSer-6,CH,Ser,6,serine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,198.03597349321552,197.10444935310824,213.77500788892394,3169,27.970625000000013
CHSer-7,CH,Ser,7,serine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,181.47728203029064,204.0503479328694,211.20466639377815,2443,23.797239583333322
CHSer-8,CH,Ser,8,serine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,191.21808695652174,199.496,213.24695652173912,2875,26.47208333333336
CHSer-9,CH,Ser,9,serine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,184.5089216446858,202.71838634600465,211.76920093095424,2578,24.72682291666669
CHSer-10,CH,Ser,10,serine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",15.998434746462692,17.0812546,1,0,151.92314614830815,76.07847372210223,132.48596112311014,5556,117.72020833333332
CHSer-11,CH,Ser,11,serine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",6.403175844766192,,0,0,209.67805383022775,185.36387163561076,212.48938923395445,3864,33.62322916666665
CHSer-12,CH,Ser,12,serine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,184.48529411764707,202.6377708978328,211.74574303405572,2584,24.775468749999987
CHSer-13,CH,Ser,13,serine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,193.03673744523087,199.47253117627233,213.25075834175937,2967,26.87557291666664
CHSer-14,CH,Ser,14,serine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,174.43810916179336,207.34844054580896,210.00584795321637,2052,21.10223958333333
CHSer-15,CH,Ser,15,serine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,193.75561515253102,199.2869594368086,213.117666778411,2983,26.926093750000007
CHSer-16,CH,Ser,16,serine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",6.6038873864595935,,0,0,208.81897435897437,183.56051282051283,211.60641025641024,3900,34.609322916666684
CHThe-1,CH,The,1,β-homothreonine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,170.76943844492442,208.65442764578833,209.55669546436286,1852,19.62166666666664
CHThe-2,CH,The,2,β-homothreonine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",8.570594190215893,,0,0,205.09439736346516,174.82344632768363,204.17820150659134,4248,41.85140625
CHThe-3,CH,The,3,β-homothreonine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",10.731974855523138,,0,0,196.2383934355431,157.0922047074066,191.6825739581084,4631,54.43317708333336
CHThe-4,CH,The,4,β-homothreonine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,194.79238410596025,198.4860927152318,213.23112582781457,3020,27.143593750000008
CHThe-5,CH,The,5,β-homothreonine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,171.5773140716961,208.617442482611,209.48742643124666,1869,19.712239583333314
CHThe-6,CH,The,6,β-homothreonine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,165.24483985765124,211.47971530249112,209.75017793594307,1405,15.947760416666682
CHThe-7,CH,The,7,β-homothreonine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,192.90600610790634,199.3383101459111,213.1184255174754,2947,26.809010416666666
CHThe-8,CH,The,8,β-homothreonine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,206.03314285714285,193.898,215.36828571428572,3500,29.379218750000007
CHThe-9,CH,The,9,β-homothreonine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,205.20608695652174,193.99304347826086,215.4286956521739,3450,29.150989583333313
CHThe-10,CH,The,10,β-homothreonine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",6.637815054897761,,0,0,209.91090629800308,185.60880696364566,212.66205837173578,3906,33.952708333333334
CHThe-11,CH,The,11,β-homothreonine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.348048280164566,,0,1,211.44018488308865,191.69032082653615,217.06824361065796,3678,29.926718749999992
CHThe-12,CH,The,12,β-homothreonine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,167.6294964028777,209.7248201438849,209.7248201438849,1668,18.185364583333353
CHThe-13,CH,The,13,β-homothreonine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,166.990366088632,210.61143224149004,209.80025690430315,1557,17.050989583333347
CHThe-14,CH,The,14,β-homothreonine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,179.9233700254022,205.06858594411517,211.35012701100763,2362,23.107343750000013
CHThe-15,CH,The,15,β-homothreonine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,169.5920090039392,208.88576252110298,209.75745638716938,1777,19.015208333333334
CHThe-16,CH,The,16,β-homothreonine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,199.02723004694835,197.1568075117371,213.79499217527388,3195,27.996250000000003
CHThr-1,CH,Thr,1,threonine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",12.335516929369852,,0,0,191.4675483214649,148.25493387589015,184.27629704984741,4915,63.02505208333332
CHThr-2,CH,Thr,2,threonine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,193.88595317725753,198.47190635451506,213.19230769230768,2990,27.094843749999995
CHThr-3,CH,Thr,3,threonine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.474712628156194,,0,1,212.14243243243243,190.51054054054055,216.89081081081082,3700,30.261770833333316
CHThr-4,CH,Thr,4,threonine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,171.58223857067787,208.64161849710982,209.50761954808198,1903,19.98333333333335
CHThr-5,CH,Thr,5,threonine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,182.3019781994348,203.9927331449334,211.19580137262818,2477,23.996822916666645
CHThr-6,CH,Thr,6,threonine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,187.86330140014738,201.56632277081798,212.4521002210759,2714,25.363697916666638
CHThr-7,CH,Thr,7,threonine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,203.39434961742202,195.05061801059446,215.4676280164803,3398,28.861614583333363
CHThr-8,CH,Thr,8,threonine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,196.48077544426494,198.35702746365104,214.03651050080776,3095,27.398854166666638
CHThr-9,CH,Thr,9,threonine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",9.318752811842746,,0,0,202.47934261584112,169.58091759872175,200.6420908468386,4381,45.629999999999995
CHThr-10,CH,Thr,10,threonine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",16.630896909131522,16.231615,1,0,161.80853314527502,92.88064174894217,144.34485190409026,5672,108.75343749999999
CHThr-11,CH,Thr,11,threonine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.255353733012708,,0,1,209.67312943746586,191.87520480611687,216.23812124522118,3662,30.226510416666684
CHThr-12,CH,Thr,12,threonine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,189.5759312320917,200.59312320916905,212.50393982808023,2792,25.883125000000007
CHThr-13,CH,Thr,13,threonine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,205.98446490218643,193.78423475258919,215.3342922899885,3476,29.257760416666684
CHThr-14,CH,Thr,14,threonine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,174.5482775351771,207.3847646773411,210.04027171276078,2061,21.134947916666647
CHThr-15,CH,Thr,15,threonine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,188.05116959064327,201.69627192982455,212.6418128654971,2736,25.42625000000001
CHThr-16,CH,Thr,16,threonine,1,"cyclic head (cyclohexyl- isocyanide, rigid)",7.179513949981416,,0,0,208.19660254808895,183.1771171621284,210.9667749188109,4003,35.91015625
CHTle-1,CH,Tle,1,tert-leucine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",6.9218735953833885,,0,0,209.0500379075057,183.9178670710134,211.8423047763457,3957,35.065989583333334
CHTle-2,CH,Tle,2,tert-leucine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",12.049666488724842,,0,0,193.18643371017473,150.82384378211717,186.864542651593,4865,60.65984374999999
CHTle-3,CH,Tle,3,tert-leucine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",13.297807925402346,,0,0,183.66306058221872,133.72285601888277,173.705743509048,5084,73.66526041666665
CHTle-4,CH,Tle,4,tert-leucine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,197.3674889310563,197.3674889310563,213.96457938013916,3162,27.879427083333326
CHTle-5,CH,Tle,5,tert-leucine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",7.273507026139182,,0,0,208.15799950236377,181.28215974122915,210.02139835780045,4019,36.664583333333326
CHTle-6,CH,Tle,6,tert-leucine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,200.66169759659263,195.97109826589596,214.592941892303,3287,28.520937500000002
CHTle-7,CH,Tle,7,tert-leucine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",11.00486048264927,,0,0,196.71758171330913,158.7528305917539,193.11343729972228,4681,54.31765625
CHTle-8,CH,Tle,8,tert-leucine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,182.36799350121854,204.02802599512592,211.19171405361496,2462,23.73322916666669
CHTle-9,CH,Tle,9,tert-leucine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",10.514608956310166,,0,0,198.35401698236447,162.11691704768126,194.72131504463314,4593,51.71697916666665
CHTle-10,CH,Tle,10,tert-leucine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",10.357710173586998,,0,0,199.0933187294633,162.7290251916758,195.45213581599123,4565,51.00505208333337
CHTle-11,CH,Tle,11,tert-leucine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.188715478176544,,0,1,209.69671232876712,191.8945205479452,216.21479452054794,3650,30.13026041666663
CHTle-12,CH,Tle,12,tert-leucine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,176.43549138332557,206.58500232883094,211.018630647415,2147,21.62546875000001
CHTle-13,CH,Tle,13,tert-leucine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,182.94944267515925,202.85828025477707,211.0203025477707,2512,24.267864583333335
CHTle-14,CH,Tle,14,tert-leucine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,193.97763684913218,198.51935914552737,213.23598130841123,2996,27.09593749999999
CHTle-15,CH,Tle,15,tert-leucine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,178.24590163934425,205.16969428444838,210.5423128046079,2257,22.58354166666669
CHTle-16,CH,Tle,16,tert-leucine,0,"cyclic head (cyclohexyl- isocyanide, rigid)",5.0,,0,1,195.50521852576648,198.26973255055447,213.99608610567515,3066,27.312447916666684
CHTrp-1,CH,Trp,1,tryptophan,1,"cyclic head (cyclohexyl- isocyanide, rigid)",9.413953821670432,,0,0,198.38102820746133,160.63216560509554,194.709508644222,4396,49.897916666666646
CHTrp-2,CH,Trp,2,tryptophan,1,"cyclic head (cyclohexyl- isocyanide, rigid)",7.3408216158237884,,0,0,206.239205955335,177.3652605459057,207.20942928039702,4030,38.395052083333354
